355,2022-12-07 10:38,Chilliwack luxury Townhouse - RENTDAN,https://abbotsford.craigslist.org/apa/d/chilliwack-chilliwack-luxury-townhouse/7555639148.html,Chilliwack,4,,2950
356,2022-12-07 10:34,3 bedroom house for rent,https://abbotsford.craigslist.org/apa/d/langley-township-northwest-bedroom/7565723193.html,Langley,3,,2900
357,2022-12-07 10:31,Basement for Rent $1350,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-basement-for-rent/7558252141.html,Abbotsford,2,,1350
358,2022-12-07 10:01,Stunning 4 BR & Office Family Home @ Albion Terraces,https://abbotsford.craigslist.org/apa/d/maple-ridge-stunning-br-office-family/7563935690.html,Maple Ridge / Albion,4,1953.0,3250
359,2022-12-07 09:32,2 bedroom fully furnished basement suite,https://abbotsford.craigslist.org/apa/d/abbotsford-east-bedroom-fully-furnished/7565692147.html,East Abbotsford,2,1400.0,2200
360,2022-12-07 09:32,"BACHELOR suite, top 4th floor, residential Clearbrook",https://abbotsford.craigslist.org/apa/d/abbotsford-bachelor-suite-top-4th-floor/7565691971.html,abbotsford,,,1100
361,2022-12-07 09:27,House for rent,https://abbotsford.craigslist.org/apa/d/langley-house-for-rent/7565689610.html,Langley BC,3,2000.0,2800
362,2022-12-07 08:44,$3400/  - Beautiful 5 Bedroom 2.5 bathroom home,https://abbotsford.craigslist.org/apa/d/chilliwack-central-beautiful-bedroom-25/7564732763.html,"9543 Paula Cres, Chilliwack, BC",5,,3400
363,2022-12-07 08:44,3 bedroom 1.5 bathroom,https://abbotsford.craigslist.org/apa/d/chilliwack-central-bedroom-15-bathroom/7564740326.html,"9543 Paula Cres, Chilliwack,  bc",3,,2250
364,2022-12-07 08:43,$1400 - 2 Bedroom Basement Suite in Chilliwack,https://abbotsford.craigslist.org/apa/d/chilliwack-central-bedroom-basement/7564742765.html,"9543 Paula Cres, Chilliwack,  bc",2,,1400
365,2022-12-07 08:11,#### 4 bedroom house for rent ###,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedroom-house-for/7562736523.html,aldergrove,4,,2600
366,2022-12-07 08:11,### 4 bedrooms house rent ####,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedrooms-house/7562736693.html,Aldergrove,4,3000.0,2600
367,2022-12-07 08:11,#### 4 bedrooms house for rent ###,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedrooms-house/7562736260.html,aldergrove,4,,2600
368,2022-12-07 08:10,### 4 bedrooms house for rent ###,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedrooms-house/7562735099.html,aldergrove,4,,2600
369,2022-12-07 08:10,### 4- bedrooms house for rent ###,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedrooms-house/7562735711.html,aldergrove,4,3000.0,2600
370,2022-12-07 08:06,1-bed Apartment for rent,https://abbotsford.craigslist.org/apa/d/langley-city-bed-apartment-for-rent/7562878071.html,Langley City,1,670.0,1870
371,2022-12-07 07:42,"4 Bed, 3.5 Bath, New Townhouse",https://abbotsford.craigslist.org/apa/d/maple-ridge-east-bed-35-bath-new/7565637880.html,Maple Ridge,4,1714.0,3000
372,2022-12-07 07:38,Lower 2 Bedroom 1 Bath Suite on Beautiful Property,https://abbotsford.craigslist.org/apa/d/mission-west-lower-bedroom-bath-suite/7565636370.html,Mission,2,,1500
373,2022-12-07 07:07,One bedroom basement suite. Utilities included.,https://abbotsford.craigslist.org/apa/d/chilliwack-one-bedroom-basement-suite/7565622588.html,Chilliwack,1,,1500
374,2022-12-07 07:03,1 Bedroom,https://abbotsford.craigslist.org/apa/d/maple-ridge-bedroom/7555500374.html,12128 222 Street Maple Ridge,1,,1650
375,2022-12-07 06:55,Bachelor Suite Available,https://abbotsford.craigslist.org/apa/d/mission-east-bachelor-suite-available/7557511059.html,Mission,,,995
376,2022-12-07 06:55,Contemporary and bright 2 bed/2.5 bath townhome in Bristol Heights!,https://abbotsford.craigslist.org/apa/d/abbotsford-contemporary-and-bright-bed/7554780490.html,Abbotsford,2,,2395
377,2022-12-07 06:54,Brand New Townhouse - Move in Ready!,https://abbotsford.craigslist.org/apa/d/mission-brand-new-townhouse-move-in/7556037104.html,Mission,3,,2900
378,2022-12-07 06:54,Rancher Style Home,https://abbotsford.craigslist.org/apa/d/mission-rancher-style-home/7560133605.html,Mission,2,,1950
379,2022-12-07 06:54,"Beautiful 2 bedroom, 1 bathroom LOWER suite in Cedar Valley Estates!!",https://abbotsford.craigslist.org/apa/d/mission-beautiful-bedroom-bathroom/7564276177.html,Mission,2,,1500
380,2022-12-06 22:48,Central Abbotsford Luxury High-rise 2 Beds 2 Bath Condo with Stunning,https://abbotsford.craigslist.org/apa/d/abbotsford-central-abbotsford-luxury/7565553444.html,Abbotsford,2,937.0,2800
381,2022-12-06 22:31,Central Chilliwack Newly Renovated 2 Bed 1 Bath Apartment,https://abbotsford.craigslist.org/apa/d/chilliwack-central-chilliwack-newly/7563707881.html,Chilliwack,2,1000.0,1550
382,2022-12-06 22:30,Pets friendly Strathcona 2 bed 1 bath Walkout suite Pets Friendly,https://abbotsford.craigslist.org/apa/d/abbotsford-pets-friendly-strathcona-bed/7562534457.html,Abbotsford,2,,1550
383,2022-12-06 22:19,1 bedroom suite,https://abbotsford.craigslist.org/apa/d/langley-bedroom-suite/7565550833.html,Langley,1,,1300
384,2022-12-06 22:19,New 2 BR 4th Floor Corner Unit at Genisis Langley Centre,https://abbotsford.craigslist.org/apa/d/langley-new-br-4th-floor-corner-unit-at/7565550607.html,Langley centre,2,936.0,2800
385,2022-12-06 21:13,1 Bedroom 1 Bathroom - Basement Suite,https://abbotsford.craigslist.org/apa/d/chilliwack-central-bedroom-bathroom/7555587848.html,Chilliwack,1,643.0,1300
386,2022-12-06 20:42,2 bedroom basement for rent,https://abbotsford.craigslist.org/apa/d/mission-east-bedroom-basement-for-rent/7565538423.html,Mission,2,,1500
387,2022-12-06 20:18,2 bedroom walkout suite,https://abbotsford.craigslist.org/apa/d/maple-ridge-bedroom-walkout-suite/7565534746.html,Maple Ridge,2,900.0,1800
388,2022-12-06 19:54,2 bedroom & 2 bath apartment,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-bedroom-bath/7565530467.html,Abbotsford,2,891.0,1900
389,2022-12-06 19:51,"1 bedroom on 1st F with kitchen, shared washroom & laundry-room",https://abbotsford.craigslist.org/apa/d/langley-township-east-bedroom-on-1st/7562952387.html,Aldergrove,1,900.0,1200
390,2022-12-06 19:03,CUCTOM  BUILD  HOUSE ROR RENT,https://abbotsford.craigslist.org/apa/d/chilliwack-cuctom-build-house-ror-rent/7561773999.html,Chilliwack,3,2000.0,2800
391,2022-12-06 18:57,Maple Ridge Brand New Townhouse for rent,https://abbotsford.craigslist.org/apa/d/maple-ridge-maple-ridge-brand-new/7565518883.html,Maple Ridge,4,1899.0,3500
392,2022-12-06 18:18,2 Bed 2 bath Brand New Condo,https://abbotsford.craigslist.org/apa/d/langley-bed-bath-brand-new-condo/7565510227.html,Clayton Heights,2,731.0,2650
393,2022-12-06 18:08,2 Beds 1 Bath Basement Available ASAP,https://abbotsford.craigslist.org/apa/d/chilliwack-beds-bath-basement-available/7565507803.html,Chilliwack,2,,1700
394,2022-12-06 17:59,"Brandnew 2Bed, 2bath + den apartment downtown maple ridge  available",https://abbotsford.craigslist.org/apa/d/maple-ridge-brandnew-2bed-2bath-den/7565502216.html,Maple ridge,2,997.0,2750
395,2022-12-06 17:38,2 Bedroom apartment for rent in concrete building,https://abbotsford.craigslist.org/apa/d/chilliwack-bedroom-apartment-for-rent/7555070163.html,Chilliwack,2,910.0,1500
396,2022-12-06 17:28,@@1850/2BR suite large size half -basement,https://abbotsford.craigslist.org/apa/d/langley-br-suite-large-size-half/7556796191.html,Langley,2,940.0,1850
397,2022-12-06 17:27,"Langley 1 bdr+1 den+1 bath basement suite, ready Jan 01 2023",https://abbotsford.craigslist.org/apa/d/langley-township-northwest-langley-bdr1/7560043944.html,Langley (Willoughby,1,,1800
398,2022-12-06 16:55,Brand New! 2 Bedroom Corner Unit  Available Jan 15th 2023,https://abbotsford.craigslist.org/apa/d/langley-township-northwest-brand-new/7565486779.html,Langley,2,899.0,3000
399,2022-12-06 16:48,2 Bedroom & 1 Bath Rancher With Unfinished Basement AVAILABLE NOW,https://abbotsford.craigslist.org/apa/d/chilliwack-central-bedroom-bath-rancher/7554786428.html,Chilliwack N Yale-Well,2,1750.0,2400
400,2022-12-06 16:34,LEGAL 2 BEDROOM SUITE - FANTASTIC LOCATION,https://abbotsford.craigslist.org/apa/d/langley-township-east-legal-bedroom/7565481546.html,Aldergrove,2,800.0,1700
401,2022-12-06 16:29,Beautiful 5 bedroom Home on Acreage!!!,https://abbotsford.craigslist.org/apa/d/maple-ridge-beautiful-bedroom-home-on/7565480012.html,Maple Ridge,5,2600.0,3000
402,2022-12-06 16:27,3 Bedroom Plus Den Townhouse Brand New!!,https://abbotsford.craigslist.org/apa/d/langley-bedroom-plus-den-townhouse/7560805072.html,Langley,3,1600.0,2950
403,2022-12-06 16:27,Brand New 2 Bedroom Plus Den Townhouse,https://abbotsford.craigslist.org/apa/d/langley-brand-new-bedroom-plus-den/7560797845.html,Langley,2,1400.0,2750
404,2022-12-06 16:20,House for Rent,https://abbotsford.craigslist.org/apa/d/abbotsford-southeast-house-for-rent/7565477016.html,Abbotsford,3,,2299
405,2022-12-06 16:15,210-46211 Promontory Road,https://abbotsford.craigslist.org/apa/d/chilliwack-west-promontory-road/7565475178.html,Chilliwack,4,,3200
406,2022-12-06 15:59,House,https://abbotsford.craigslist.org/apa/d/maple-ridge-east-house/7565469545.html,Maple Ridge,4,2700.0,3700
407,2022-12-06 15:56,Brand New 3 Br + Flex Townhouse - (Willoughby),https://abbotsford.craigslist.org/apa/d/langley-brand-new-br-flex-townhouse/7565468653.html,Langley,3,1510.0,3200
408,2022-12-06 15:52,Brand new 3 bedroom 2 bathroom condo available in Clayton Area.,https://abbotsford.craigslist.org/apa/d/surrey-brand-new-bedroom-bathroom-condo/7565467279.html,Surrey,3,,3200
409,2022-12-06 15:47,Surrey KGH 1 bedroom with balcony,https://abbotsford.craigslist.org/apa/d/surrey-surrey-kgh-bedroom-with-balcony/7554867708.html,Surrey,1,501.0,1775
410,2022-12-06 15:42,Spacious 2 bedroom + den condo - almost 3BR  A small pet negotiable,https://abbotsford.craigslist.org/apa/d/abbotsford-spacious-bedroom-den-condo/7565464207.html,2233 Mckenzie Rd Abbotsford,2,1020.0,2100
411,2022-12-06 15:25,2br 2bath 1150 square foot condo,https://abbotsford.craigslist.org/apa/d/langley-2br-2bath-1150-square-foot-condo/7565458727.html,Langley,2,1150.0,2500
412,2022-12-06 15:23,Cinema District Condo:  STUDIO,https://abbotsford.craigslist.org/apa/d/abbotsford-cinema-district-condo-studio/7555515871.html,Abbotsford,,450.0,1320
413,2022-12-06 15:17,Langley 3 Bedroom 2.5 Bathroom House for Rent,https://abbotsford.craigslist.org/apa/d/langley-city-langley-bedroom-25/7565455756.html,Langley,3,,2500
414,2022-12-06 15:02,"BACHELOR suite, top 4th floor, residential Clearbrook",https://abbotsford.craigslist.org/apa/d/abbotsford-bachelor-suite-top-4th-floor/7557596877.html,abbotsford,,,1150
415,2022-12-06 14:59,"LEGAL 1 BEDROOM BASEMENT SUITE - Willoughby - Langley, Jan 15/23",https://abbotsford.craigslist.org/apa/d/langley-township-northwest-legal/7557892476.html,Langley,1,700.0,1600
416,2022-12-06 14:46,1 bedroom sub-penthouse condo with city view for rent,https://abbotsford.craigslist.org/apa/d/surrey-inner-northwest-bedroom-sub/7561439994.html,Surrey,1,585.0,2400
417,2022-12-06 14:46,MAPLE RIDGE ACREAGE HOUSE TO RENT,https://abbotsford.craigslist.org/apa/d/maple-ridge-northwest-maple-ridge/7560403065.html,Websters Corners,3,1940.0,3400
418,2022-12-06 14:39,"3 bedroom, 2 bathroom basement suite",https://abbotsford.craigslist.org/apa/d/mission-west-bedroom-bathroom-basement/7565441498.html,Mission,3,,2200
419,2022-12-06 14:02,Farm house basement suite east Chilliwack,https://abbotsford.craigslist.org/apa/d/chilliwack-farm-house-basement-suite/7565426747.html,Chilliwack,2,1350.0,1850
420,2022-12-06 13:18,Brand New 3Beds 3Baths Furnished Townhouse,https://abbotsford.craigslist.org/apa/d/langley-brand-new-3beds-3baths/7556373061.html,Langley,3,1550.0,3000
421,2022-12-07 21:04,Brand New 3Beds 3Baths Furnished Townhouse,https://abbotsford.craigslist.org/apa/d/langley-brand-new-3beds-3baths/7556372412.html,Langley,3,1550.0,3000
422,2022-12-06 13:02,Home for Rent in Abbotsford on Acreage & Massive shop w/ cooler!,https://abbotsford.craigslist.org/apa/d/abbotsford-home-for-rent-in-abbotsford/7565401128.html,Abbotsford Poplar Area,4,5981.0,5500
423,2022-12-06 12:57,1 bedroom suite for rent,https://abbotsford.craigslist.org/apa/d/maple-ridge-east-bedroom-suite-for-rent/7565399287.html,Maple Ridge,1,900.0,1350
424,2022-12-06 12:31,Willoughby Heights by Mosaic 3 bedroom plus 2.5 bathroom Townhome,https://abbotsford.craigslist.org/apa/d/langley-willoughby-heights-by-mosaic/7561308624.html,Langley,3,1300.0,2700
425,2022-12-06 11:58,Coquihalla Courts - 2 bedroom suite,https://abbotsford.craigslist.org/apa/d/hope-coquihalla-courts-bedroom-suite/7562647420.html,Hope,2,,1200
426,2022-12-06 11:32,"4 Bedroom, 3 Bathroom House in Willoughby Heights",https://abbotsford.craigslist.org/apa/d/langley-bedroom-bathroom-house-in/7561829927.html,"Willoughby Heights, Langley",4,3100.0,3950
427,2022-12-06 11:27,2 BEDROOM BASEMENT SUITE FOR RENT *Still available*,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedroom-basement/7561751914.html,ALDERGROVE BC,2,,1800
428,2022-12-06 11:32,"4 Bedroom, 3 Bathroom House in Willoughby Heights",https://abbotsford.craigslist.org/apa/d/langley-bedroom-bathroom-house-in/7561829927.html,"Willoughby Heights, Langley",4,3100.0,3950
429,2022-12-06 11:27,2 BEDROOM BASEMENT SUITE FOR RENT *Still available*,https://abbotsford.craigslist.org/apa/d/langley-township-east-bedroom-basement/7561751914.html,ALDERGROVE BC,2,,1800
430,2022-12-06 11:03,116-46289 Yale Road,https://abbotsford.craigslist.org/apa/d/chilliwack-central-yale-road/7565346266.html,Chilliwack,1,,1200
431,2022-12-06 11:02,South Surrey 2 Bed/ 2 Bath Condo,https://abbotsford.craigslist.org/apa/d/surrey-south-surrey-bed-bath-condo/7565345733.html,south surrey,2,1056.0,2495
432,2022-12-06 10:58,Mt. Baker Views-2 Bedroom/1 Bath Bsmt Suite,https://abbotsford.craigslist.org/apa/d/abbotsford-east-mt-baker-views-bedroom/7565344006.html,"Abbotsford, Falcon Ridge",2,1000.0,2100
433,2022-12-06 10:30,2 bed 1 bath basement suite,https://abbotsford.craigslist.org/apa/d/chilliwack-west-bed-bath-basement-suite/7558968790.html,Chilliwack,2,,1800
434,2022-12-06 10:28,2 reno specious bedroom unit in a 4plex in Chilliwack,https://abbotsford.craigslist.org/apa/d/cultus-lake-reno-specious-bedroom-unit/7559830620.html,in town in Chilliwack,2,,1365
435,2022-12-06 10:15,Spacious 4 bedroom suite in single detached home,https://abbotsford.craigslist.org/apa/d/chilliwack-spacious-bedroom-suite-in/7558671646.html,Chilliwack,4,,1625
436,2022-12-06 09:59,"Renovated 2 Bedroom SW Corner Suite, Washer/Dryer-in-Suite, Heat Incl.",https://abbotsford.craigslist.org/apa/d/langley-renovated-bedroom-sw-corner/7565303041.html,Langley,2,860.0,1898
437,2022-12-06 09:42,Huge 1 Bedroom wall out basement suite,https://abbotsford.craigslist.org/apa/d/surrey-huge-bedroom-wall-out-basement/7562507567.html,Cloverdale,1,1200.0,1600
438,2022-12-06 09:30,Apartment unit for rent,https://abbotsford.craigslist.org/apa/d/langley-apartment-unit-for-rent/7557529037.html,Langley,2,,1800
439,2022-12-06 09:17,"BACHELOR suite, top floor, residential Clearbrook",https://abbotsford.craigslist.org/apa/d/abbotsford-bachelor-suite-top-floor/7558879336.html,abbotsford,,500.0,1100
440,2022-12-06 09:02,Clayton Townhouse,https://abbotsford.craigslist.org/apa/d/surrey-clayton-townhouse/7565285980.html,Clayton,3,1363.0,2950
441,2022-12-06 09:01,"Bright Above Ground Suite,  10’ ceilings and private storage locker",https://abbotsford.craigslist.org/apa/d/maple-ridge-bright-above-ground-suite/7558212153.html,Maple Ridge,2,900.0,1800
442,2022-12-06 08:24,2 BRs Large Basement Suite in Willoughby,https://abbotsford.craigslist.org/apa/d/langley-brs-large-basement-suite-in/7563030938.html,LANGLEY,2,1200.0,1900
443,2022-12-06 07:30,New 1 bedroom suite,https://abbotsford.craigslist.org/apa/d/maple-ridge-east-new-bedroom-suite/7565243622.html,Maple Ridge,1,900.0,1350
444,2022-12-05 23:12,Unique Heritage Home on Brett Ave Chilliwack 4 beds 2 bath,https://abbotsford.craigslist.org/apa/d/chilliwack-unique-heritage-home-on/7563315099.html,Chilliwack,4,,2900
445,2022-12-05 23:08,Condo in Willoughby Langley BC,https://abbotsford.craigslist.org/apa/d/langley-condo-in-willoughby-langley-bc/7565168833.html,"Willoughby, Langley",3,1378.0,3000
446,2022-12-05 22:03,"Beautiful Three Bedroom fully renovated Basement Suite for Rent,",https://abbotsford.craigslist.org/apa/d/surrey-beautiful-three-bedroom-fully/7559792599.html,"Surrey , Langley",3,1150.0,2250
447,2022-12-05 22:03,"Beautiful Two Bedroom fully renovated Basement Suite for Rent,",https://abbotsford.craigslist.org/apa/d/surrey-beautiful-two-bedroom-fully/7559790371.html,Surrey / Langley,2,900.0,1800
448,2022-12-05 21:54,Mission 3 bedroom upstairs suite,https://abbotsford.craigslist.org/apa/d/mission-east-mission-bedroom-upstairs/7565162086.html,Mission,3,1058.0,1800
449,2022-12-05 21:43,***Beautiful Basement Suite in Townhouse***,https://abbotsford.craigslist.org/apa/d/langley-beautiful-basement-suite-in/7565160806.html,Langley,1,750.0,2000
450,2022-12-05 21:33,2 Bedroom Condo in Timberlane Apts.,https://abbotsford.craigslist.org/apa/d/chilliwack-bedroom-condo-in-timberlane/7562904401.html,sardis,2,800.0,1450
451,2022-12-05 21:09,Prosprise realty- North Surrey Condo  ref:281213685,https://abbotsford.craigslist.org/apa/d/surrey-prosprise-realty-north-surrey/7560067139.html,13685 102 Ave,1,480.0,2100
452,2022-12-05 20:56,6 bedrooms,https://abbotsford.craigslist.org/apa/d/chilliwack-bedrooms/7565153874.html,Chilliwack.BC,6,3538.0,3300
453,2022-12-05 20:51,1 bedroom for rent,https://abbotsford.craigslist.org/apa/d/chilliwack-central-bedroom-for-rent/7565153743.html,Chilliwack,1,,900
454,2022-12-05 20:43,Almost 3000 sqft Townhouse for rent in Sardis,https://abbotsford.craigslist.org/apa/d/chilliwack-almost-3000-sqft-townhouse/7554431107.html,Chilliwack,5,2850.0,2950
455,2022-12-05 20:39,3 Bedroom Townhouse for Rent,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-bedroom-townhouse/7565151949.html,Abbotsford,3,,2300
456,2022-12-05 20:38,"Two Bedroom - Apartment - Available January 1, 2023",https://abbotsford.craigslist.org/apa/d/chilliwack-two-bedroom-apartment/7563527012.html,Chilliwack,2,880.0,1750
457,2022-12-05 20:36,2 or 3 bedroom suit,https://abbotsford.craigslist.org/apa/d/mission-or-bedroom-suit/7565151494.html,Mission bc,3,,1700
458,2022-12-05 19:42,"BONUS $2,000 with a ONE year lease agreement",https://abbotsford.craigslist.org/apa/d/langley-bonus-2000-with-one-year-lease/7556309264.html,Langley,1,611.0,2099
459,2022-12-05 19:26,Fully Renovated House in Chilliwack for RENT,https://abbotsford.craigslist.org/apa/d/chilliwack-fully-renovated-house-in/7565137521.html,Chilliwack - Fraser Valley,3,1500.0,2500
460,2022-12-05 18:00,Newly renovated 2 bed 2 bath,https://abbotsford.craigslist.org/apa/d/langley-township-northwest-newly/7565119175.html,Langley Willowbrook,2,1150.0,2500
461,2022-12-05 17:32,House Available for Rent in AMAZING Harrison,https://abbotsford.craigslist.org/apa/d/harrison-hot-springs-house-available/7565111737.html,"Harrison Hot Springs, BC",3,2200.0,3300
462,2022-12-05 17:28,3 bedroom house,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-bedroom-house/7565110781.html,Abbotsford,3,,2600
463,2022-12-05 17:02,BRAND NEW Luxury 2 Br + Flex Condo + 2Parking (Willoughby Heights),https://abbotsford.craigslist.org/apa/d/langley-brand-new-luxury-br-flex-condo/7565102457.html,Langley,2,973.0,2500
464,2022-12-05 14:58,3 bedroom rancher Langley,https://abbotsford.craigslist.org/apa/d/langley-city-bedroom-rancher-langley/7554955006.html,20527 51A Ave,2,,2900
465,2022-12-05 14:57,Maple Ridge1 bedroom,https://abbotsford.craigslist.org/apa/d/maple-ridge-maple-ridge1-bedroom/7554956489.html,11698 224th  Street,1,500.0,1150
466,2022-12-05 14:57,1 bedroom coach unit,https://abbotsford.craigslist.org/apa/d/chilliwack-west-bedroom-coach-unit/7554960715.html,Chilliwack BC,1,,1350
467,2022-12-05 14:57,1 bedroom basement,https://abbotsford.craigslist.org/apa/d/chilliwack-bedroom-basement/7554958206.html,Chilliwack,1,,1450
468,2022-12-05 14:54,Lower 46290 Yale Road,https://abbotsford.craigslist.org/apa/d/chilliwack-central-lower-yale-road/7565059045.html,Chilliwack,1,,1600
469,2022-12-05 14:53,Rancher,https://abbotsford.craigslist.org/apa/d/chilliwack-central-rancher/7565058147.html,Chilliwack,3,1500.0,2500
470,2022-12-05 14:50,9500 Corbould Street,https://abbotsford.craigslist.org/apa/d/chilliwack-central-9500-corbould-street/7565057839.html,Chilliwack,3,1200.0,1950
471,2022-12-05 14:50,416-8531 Young Rd,https://abbotsford.craigslist.org/apa/d/chilliwack-central-young-rd/7565057638.html,Chilliwack,2,593.0,2600
472,2022-11-29 10:36,416-8531 Young Rd,https://abbotsford.craigslist.org/apa/d/chilliwack-central-young-rd/7562721867.html,Chilliwack,2,593.0,2600
473,2022-12-05 14:50,Upper 46649 Cedar Avenue,https://abbotsford.craigslist.org/apa/d/chilliwack-central-upper-cedar-avenue/7565057485.html,Chilliwack,3,1233.0,2300
474,2022-11-29 10:42,Upper 46649 Cedar Avenue,https://abbotsford.craigslist.org/apa/d/chilliwack-central-upper-cedar-avenue/7562724867.html,Chilliwack,3,1233.0,2300
475,2022-12-05 14:49,312 9422 Victor Street,https://abbotsford.craigslist.org/apa/d/chilliwack-central-victor-street/7565057328.html,Chilliwack,1,,1350
476,2022-11-28 17:20,312 9422 Victor Street,https://abbotsford.craigslist.org/apa/d/chilliwack-central-victor-street/7562492221.html,Chilliwack,1,,1350
477,2022-12-05 14:49,Lower A 46649 Cedar Avenue,https://abbotsford.craigslist.org/apa/d/chilliwack-central-lower-cedar-avenue/7565057212.html,Chilliwack,1,,1000
478,2022-11-28 17:19,Lower A 46649 Cedar Avenue,https://abbotsford.craigslist.org/apa/d/chilliwack-central-lower-cedar-avenue/7562492013.html,Chilliwack,1,,1000
479,2022-12-05 14:47,"Spacious, Renovated, Bright 2 Bed/2 Bath Apartment in Chilliwack",https://abbotsford.craigslist.org/apa/d/chilliwack-spacious-renovated-bright/7562442332.html,Chilliwack,2,1140.0,1750
480,2022-12-05 14:47,108-8537 Young Road,https://abbotsford.craigslist.org/apa/d/chilliwack-central-young-road/7565056443.html,Chilliwack,,,1400
481,2022-12-05 14:34,whole house for rent $4990 pet allowed,https://abbotsford.craigslist.org/apa/d/maple-ridge-whole-house-for-rent-4990/7565051199.html,"Haney, Maple Ridge",3,2000.0,4990
482,2022-12-05 14:20,"Pet Friendly Townhouse, quick to freeway, renting now!",https://abbotsford.craigslist.org/apa/d/chilliwack-pet-friendly-townhouse-quick/7557048256.html,"Fairfield Island, Chilliwack",3,1600.0,2575
483,2022-12-05 14:18,Abbotsford West entire house 5B2B available now,https://abbotsford.craigslist.org/apa/d/abbotsford-abbotsford-west-entire-house/7555200503.html,Abbotsford West,5,2200.0,3400
484,2022-12-05 14:16,Willoughby Heights 3B2.5B Townhouse available on Jan.01.2023,https://abbotsford.craigslist.org/apa/d/langley-willoughby-heights-3b25b/7565044106.html,Willoughby Heights,3,1318.0,3150
485,2022-12-05 13:56,"Upstairs Suite 3 Bedroom, 1.5 Bath",https://abbotsford.craigslist.org/apa/d/chilliwack-west-upstairs-suite-bedroom/7560581411.html,"Sardis, Chilliwack",3,,2300
486,2022-12-05 13:38,Apartment in Agassiz,https://abbotsford.craigslist.org/apa/d/agassiz-apartment-in-agassiz/7565027592.html,Agassiz,1,,1100
487,2022-12-05 13:35,Two bedroom basement for rent,https://abbotsford.craigslist.org/apa/d/abbotsford-west-two-bedroom-basement/7565026017.html,Abbotsford,2,750.0,1550
488,2022-12-05 13:33,West Mission Acreage - House with SHOP + Duplex,https://abbotsford.craigslist.org/apa/d/mission-west-mission-acreage-house-with/7554155992.html,Silverdale,3,2000.0,3300
489,2022-12-05 13:21,"$700 / 3br HOUSE, Best place for Students,",https://abbotsford.craigslist.org/apa/d/chilliwack-700-3br-house-best-place-for/7561241459.html,"Chilliwack,9410 Corbould st",3,1000.0,700
490,2022-12-05 12:11,2 Bedroom Suite for Rent,https://abbotsford.craigslist.org/apa/d/mission-bedroom-suite-for-rent/7559567517.html,Mission,2,,1550
491,2022-12-05 11:01,2 BEDROOM plus den APARTMENT ABBOTSFORD,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-bedroom-plus-den/7563659897.html,Abbotsford,2,902.0,1995
492,2022-12-05 10:56,Top of the Hill and Room for Family! - Avail. ASAP,https://abbotsford.craigslist.org/apa/d/mission-top-of-the-hill-and-room-for/7555632124.html,MIssion,3,1450.0,2995
493,2022-12-05 10:56,"New Townhome, Double Garage, and Rooftop Patio!- DEC1st",https://abbotsford.craigslist.org/apa/d/chilliwack-new-townhome-double-garage/7557686523.html,Chilliwack,3,1600.0,2795
494,2022-12-05 10:55,Mini Stanley Park - 19 acre Beautiful Treed Property,https://abbotsford.craigslist.org/apa/d/maple-ridge-east-mini-stanley-park-19/7564950842.html,"Whonnock, Maple Ridge",2,,3650
495,2022-12-05 10:52,Fantastic Upper Portion Of Home In Mission,https://abbotsford.craigslist.org/apa/d/mission-fantastic-upper-portion-of-home/7555152145.html,Mission,3,,2300
496,2022-12-05 10:52,Manufactured Home on an Acreage!,https://abbotsford.craigslist.org/apa/d/langley-township-southwest-manufactured/7555200581.html,Langley,2,,1800
497,2022-12-05 10:50,😀😀COMMERCIAL ZONED-3 BEDROOM WHOLE HOUSE FOR RENT CULTUS LAKE,https://abbotsford.craigslist.org/apa/d/chilliwack-commercial-zoned-bedroom/7555633423.html,CULTUS LAKE CHILLIWACK😃,2,,2200
498,2022-12-05 10:44,Beautiful Two Bedroom Basement Suite for Rent,https://abbotsford.craigslist.org/apa/d/langley-beautiful-two-bedroom-basement/7559014439.html,Langley,2,1500.0,1895
499,2022-12-05 10:44,Two Bedroom Basement Suite for Rent Langley,https://abbotsford.craigslist.org/apa/d/langley-two-bedroom-basement-suite-for/7559013871.html,Langley,2,,1895
500,2022-12-05 10:41,Beautiful fully renovated 1 bdrm condo near to Chilliwack hospital,https://abbotsford.craigslist.org/apa/d/chilliwack-beautiful-fully-renovated/7564942027.html,Central Chilliwack,1,690.0,1400
501,2022-12-05 10:22,3 Bedroom Farm House for Rent (ID 8010),https://abbotsford.craigslist.org/apa/d/aldergrove-bedroom-farm-house-for-rent/7555335626.html,"Aldergrove, Langley",3,,3000
502,2022-12-05 10:04,3 Bedroom Townhouse,https://abbotsford.craigslist.org/apa/d/abbotsford-southwest-bedroom-townhouse/7564924217.html,3030 Tretheway st,3,1250.0,2400
